"block","rep","spp","n.ppm","shade.cover","stem.wt","leaves.wt","roots.wt","nod.wt","n.root","c.root","n.stem","c.stem","n.leaf","c.leaf","n.acq","root.carbon.mass","n.cost","nod.root.ratio","chlA","chlB","chlAmoles","chlBmoles","Aamb","TPU","Vcmax","Jmax","Tleaf","TleafK","vcmax25","jmax25","jv25","marea","nmass","narea","chlorophyll_area","tla","biomass","vcmax25_narea","jmax25_narea","chlorophyll_area_narea","chlorophyll_mmol.g","chlorophyll_mmol.m2","chlorophyll_mmol.m2_narea","propN_rubisco","propN_bioenergetics","propN_lightharvesting","propN_photosynthesis"
"one",1,"Cotton",0,30,0.5401,0.5263,0.2569,0,0.8071,42.6662,0.7795,39.5664,2.5679,35.7243,0.0197983771,0.1096094678,5.53628548675336,0,3.579823333,2.571656667,1.382171171,0.992917632,18.9029437333333,16.06172895,92.9138020121161,113.783146102773,24.9886261363636,298.138626136364,93.0126816199434,113.865475423932,1.22419301799291,41.8406011138075,0.02164477027,0.90563019906707,0.315946584,128.606,1.3233,102.704924941505,125.730652026876,0.348869311475557,0.002375088803,0.0993751432161936,0.109730377055187,0.801599414177598,0.0999957466651363,0.0399019552927952,0.94149711613553
"one",4,"Cotton",0,30,0.9457,0.9738,0.398,0,0.929,42.7728,0.532,40.2428,2.4291,37.3603,0.0323831198,0.170235744,5.2569284569055,0,5.63697,6.23826,2.049807273,2.268458182,14.57461862,13.62085979,74.781423039945,88.2617679896415,25.0157935481818,298.165793548182,74.6710797722162,88.1731933424416,1.18082119090033,45.3672441942258,0.02582705676,1.17170239084905,0.580128481,219.342,2.3175,63.7287082073011,75.2522091198847,0.49511589762962,0.004318265455,0.195907803392475,0.167199286203141,0.497394795764301,0.0598493741807316,0.0607997404375057,0.618043910382538
"one",5,"Soybean",0,30,0.4071,0.789,0.2155,0.0413,1.4569,41.4177,1.1483,39.3506,3.9083,41.6349,0.0386508358,0.0892551435,2.30926813489503,0.191647331786543,3.200903333,3.278976667,1.839599617,1.884469349,13.7649406466667,20.88881302,82.4959524112886,110.468766162466,27.0582527854545,300.208252785455,68.2924076281048,97.2594494620558,1.42416196529041,24.1104023773142,0.05157539935,1.24350363109917,0.356037363,322.528,1.4116,54.9193471737104,78.2140454033779,0.286317911822491,0.003724068966,0.0897888012511285,0.0722063040312649,0.428638807209447,0.0622049734390929,0.0262568378295509,0.517100618478091
"one",1,"Cotton",70,30,0.405,0.6335,0.1718,0,1.531,42.6468,2.7893,35.8953,4.0642,33.276,0.03967363,0.0732672024,1.84674813975933,0,2.263223333,2.585916667,0.967189459,1.105092593,12.0405824833333,14.16042968,59.201928717799,82.8131609867206,24.9917418181818,298.141741818182,59.2476654019978,82.8566614346535,1.39847976915998,32.6974944342276,0.03933619251,1.28619493565943,0.258345232,176.479,1.2103,46.0642969112778,64.4199873110005,0.20086009113972,0.002072282051,0.0677584308287223,0.0526813074364833,0.359526219795339,0.0512343221599227,0.0191568390678121,0.429917381023074
"one",3,"Cotton",630,30,0.6702,0.9647,0.293,0,0.7767,41.9722,2.6531,38.003,3.6818,29.5912,0.0555751318,0.122978546,2.21283408634219,0,6.069343333,2.127533333,2.539474198,0.890181311,14.58610151,14.28557964,73.3604026027156,89.479884696062,25.0336665690909,298.183666569091,73.1298829031473,89.2886155956228,1.22095936778507,52.1581345093237,0.0380579906,1.98503379286938,0.407602022,291.87,1.9279,36.8406236537856,44.9809045651337,0.205337573327056,0.003429655509,0.178884433359065,0.0901165682930197,0.287536574858814,0.0357740858347121,0.0327696611974617,0.356080321890988
"one",1,"Cotton",630,30,0.8613,1.5387,0.1817,0,1.4967,42.6489,2.9871,35.4588,4.229,35.2936,0.0935190192,0.0774930513,0.82863413199697,0,3.441776667,2.276706667,1.50955117,0.998555556,17.9113773666667,20.60460868,97.7837953149757,128.683654983769,24.9682172727273,298.118217272727,98.0749086053229,128.944070759011,1.31475086332135,37.4248516884097,0.05094472981,1.90659895744535,0.311633969,404.17,2.5817,51.4397158470773,67.63041081895,0.163450193751054,0.002508106725,0.0938655222018279,0.049231917302419,0.40148070905036,0.0537876271067555,0.0179025153826978,0.473170851539813
"one",4,"Cotton",630,30,1.2771,1.8685,0.2896,0,1.4271,40.808,2.1519,38.2577,3.5908,35.6546,0.0987088945,0.118179968,1.19725753792127,0,4.90699,5.491006667,1.994711382,2.232116531,17.1116966033333,16.94337745,118.026027953662,112.125382109389,26.6208824045455,299.770882404545,101.6431981288,101.36010575985,0.997214841975044,37.3268741039063,0.04014556188,1.49850833412534,0.522249958,478.587,3.4352,67.8295848038296,67.6406686913838,0.348513215513633,0.004226827913,0.157774273367428,0.105287551476662,0.529401637493304,0.0537957853688552,0.0382863823551496,0.621483805217309
"one",2,"Cotton",70,30,0.9866,1.109,0.4924,0,0.9838,43.2226,0.8731,39.6508,3.0931,37.8289,0.0477607148,0.2128280824,4.45613268752837,0,0.545466667,9.68782,0.227277778,4.036591667,17.63440916,17.25047254,95.5106556649039,111.752277774017,25.0107331390909,298.160733139091,95.4148543836454,111.676046088671,1.17042620680049,40.9326424817445,NA,NA,0.508359993,301.252,2.588,NA,NA,NA,0.004263869444,0.174531443540087,NA,NA,NA,NA,NA
"one",2,"Cotton",630,30,0.7167,1.3589,0.3114,0,1.3062,41.8121,2.5178,36.2935,4.4737,38.4669,0.0829056887,0.1302028794,1.57049391231943,0,0.514356667,9.557273333,0.279541667,5.19417029,15.1153439033333,14.40780721,73.667226029106,91.0714016884295,25.1566979463636,298.306697946364,72.5970318474546,90.1701466948723,1.24206381996916,37.0450794689081,0.04682355289,1.73458223782667,0.541194519,372.533,2.387,41.8527471712234,51.9837830276932,0.312002802287474,0.005473711957,0.202774094436978,0.116900824887404,0.326655587677841,0.0413435953328348,0.042509390868147,0.410508573878823
"one",7,"Soybean",210,30,1.1284,1.6815,0.5584,0.0116,1.9635,40.1365,1.4693,40.0844,4.7994,42.2117,0.1082456762,0.224122216,2.0704957820754,0.0207736389684814,4.293056667,4.33953,2.425455744,2.451711864,8.142645532,15.14663692,62.2483549520715,83.5499992936928,27.7449120236364,300.894912023636,48.4700604258922,70.6305168928016,1.45719886198185,29.8692292407166,0.04540549849,1.35622724318682,0.441790515,733.397,3.3683,35.7388930722249,52.0786743133371,0.325749624349009,0.004877167608,0.14567723732875,0.107413590208114,0.278937702027121,0.0414190640018269,0.0390594873484051,0.359416253377353
"one",8,"Soybean",0,30,0.4087,0.6051,0.2032,0.0016,1.4842,41.7538,1.0623,40.1985,3.9831,43.0198,0.0314592526,0.0848437216,2.69694015553313,0.0078740157480315,4.09863,4.301836667,2.454269461,2.5759501,17.2316562233333,21.60037508,98.2031139105493,125.722480508596,24.9562445754545,298.106244575455,98.6058736141241,126.072927969404,1.2785539374943,26.0760192687764,0.04279667441,1.11596690655471,0.438666667,215.263,1.217,88.3591377440994,112.97192347632,0.39308214645386,0.005030219561,0.131168102198812,0.117537627171905,0.689632294588093,0.0898485107497611,0.0427409553352383,0.822221760673092
"one",3,"Cotton",0,30,0.6426,0.6155,0.0631,0,1.8858,41.5194,0.5702,39.3814,2.851,37.2501,0.02240195,0.0261987414,1.1694848618089,0,3.62908,1.113113333,1.74475,0.535150641,12.9230234633333,11.45062385,63.8955612242893,76.1230374607066,25.0304313781818,298.180431378182,63.7140444781157,75.9759352518754,1.19245192914996,43.9476473282043,0.03243522294,1.4254517387788,0.268375401,142.611,1.3212,44.6974406392041,53.2995493182847,0.188273930080523,0.002279900641,0.100196269314015,0.0702908885570928,0.348858073281593,0.0423900468587236,0.0255603231116701,0.416808443251986
"one",6,"Soybean",630,30,1.3439,1.9124,0.6629,0.0175,1.5925,44.27,1.8698,40.9008,4.6603,42.5295,0.1248085019,0.29346583,2.35132884004275,0.0263991552270327,3.60746,3.630936667,2.049693182,2.063032197,11.2162506466667,17.71905793,62.0233334995308,94.2443039968183,26.4838829909091,299.633882990909,54.0834093659652,85.9103359823056,1.58847855542867,28.4497701443069,0.04270199825,1.2148620349151,0.36949447,679.282,3.9192,44.5181492314433,70.7161253815209,0.304145211045156,0.004112725379,0.117006091699207,0.0963122464415351,0.347458725708826,0.0562417488877656,0.0350226350696491,0.438723109666241
"one",8,"Soybean",210,30,1.0252,1.648,0.7693,0.0411,1.7199,41.2281,1.8076,40.1465,4.2336,42.3474,0.1015324339,0.3171677733,3.12380744868562,0.053425191732744,3.760323333,3.92975,1.938310997,2.02564433,12.6837084533333,21.06761788,73.667547514303,115.89452644294,25.0156043990909,298.165604399091,73.560148532344,115.779613053467,1.57394479706032,24.9871641250229,0.04765113091,1.19066662879112,0.381262932,516.033,3.4425,61.7806418300555,97.2393197674629,0.320209639525292,0.003963955326,0.0990480023150208,0.0831870146689033,0.482190375258969,0.0773361008521528,0.0302498235159648,0.589776299627087
"one",7,"Soybean",630,30,1.0089,1.3638,0.6416,0.0052,2.0141,38.9558,1.9148,38.6004,5.1538,41.8609,0.1025284072,0.2499404128,2.43776744051477,0.00810473815461347,4.45946,4.438176667,2.686421687,2.673600402,10.0107024716667,17.82957326,93.3798990968087,106.445959455329,28.0262483872727,301.176248387273,70.9309349321595,88.5288534055165,1.24809934466799,22.8248989649399,0.05684039162,1.29737619585412,0.456757529,537.096,3.0143,54.6726039515953,68.2368411632789,0.352062516993613,0.005360022088,0.122341962608446,0.0942995277695098,0.426713006451475,0.0542699315735182,0.0342907373707308,0.515273675395725
"one",5,"Soybean",210,30,0.8131,1.2051,0.37,0.0186,1.9269,41.351,1.4093,39.0333,6.1753,63.3794,0.0930070886,0.1529987,1.6450219257804,0.0502702702702703,3.592443333,3.708283333,2.064622605,2.131197318,10.3045524196667,15.49207679,60.6631270727478,87.3039077227945,25.2289143690909,298.378914369091,59.3807687067606,86.0457149676851,1.44905020331757,33.2100645368162,0.04546141717,1.50977659815082,0.369657046,406.199,2.3882,39.3308313160306,56.9923491151432,0.244842214704319,0.004195819923,0.139343450427689,0.0922940854947395,0.306972341978776,0.0453269939517268,0.0335614856344507,0.385860821564953
"one",2,"Cotton",210,30,0.7344,1.3532,0.2816,0,1.6169,42.246,2.3401,38.4048,4.5431,38.8699,0.083216114,0.118964736,1.42958773585606,0,0.406156667,10.14665333,0.204098827,5.098820771,15.40534635,16.25706048,92.7083456297817,102.773940746536,24.9699941345455,298.119994134545,92.9688930018355,102.970280600407,1.10757778516706,32.7437268560401,0.04841890118,1.58541527490752,0.540338454,314.586,2.3692,58.6400891130929,64.9484600218787,0.340818246519997,0.005302919598,0.173637350856454,0.109521684068915,0.45767874429731,0.0516546255820757,0.0398260669341511,0.549159436813537
"one",4,"Cotton",70,30,1,1.1793,0.2676,0,0.9235,42.1159,0.8691,37.8906,2.5249,35.5187,0.0409384317,0.1127021484,2.75296692423125,0,4.13276,4.650953333,1.633501976,1.838321476,14.1889867,15.7356012,80.7744827083671,92.9964975688987,25.9997035181818,299.149703518182,73.6236056417339,87.3369978567242,1.18626352370899,42.434225783095,0.02751278024,1.16748352862483,0.457009018,265.386,2.4469,63.0617938811131,74.8079058208191,0.391447936347595,0.003471823452,0.147324140241212,0.126189480732755,0.492189610779419,0.0594960121371915,0.04588708390282,0.597572706819431
"one",7,"Soybean",70,30,0.9242,1.1914,0.2925,0.1017,1.5589,41.3532,1.0674,38.6961,4.0855,41.7039,0.0630993403,0.12095811,1.91694729968516,0.347692307692308,3.02149,2.924483333,2.221683824,2.150355392,15.1515110933333,18.17527174,104.942161949561,107.054803827744,26.86589267,300.01589267,88.3928301623352,95.3503996520161,1.07871192128256,19.6026918342721,0.05025733841,0.985179117261955,0.343697881,574.821,2.4081,89.7225982702513,96.7848363625665,0.348868418927938,0.004372039216,0.0857037374386005,0.0869930512502045,0.700273937719035,0.0769746423956278,0.0316338368182562,0.808882416932919
"one",6,"Soybean",210,30,1.1924,1.7212,0.57,0.0072,2.2932,46.61,1.941,40.0909,4.5955,42.5973,0.11531347,0.265677,2.30395460304854,0.0126315789473684,4.205026667,4.203893333,2.224881834,2.224282187,12.4641211333333,19.12910706,94.9765966062322,105.985569215842,27.5958395890909,300.745839589091,74.9372446040003,90.3823573964915,1.20610729516557,31.1218588970795,0.04240691326,1.31978197073841,0.414436668,587.818,3.4836,56.7800184162793,68.4827944315099,0.314019040408716,0.004449164021,0.138466254871525,0.104916007296307,0.44316111934657,0.054465542431372,0.0381512753804751,0.535777937158418
"one",1,"Cotton",210,30,0.686,0.8229,0.2728,0,1.5705,42.6179,2.5355,36.213,3.6746,33.2548,0.0519161374,0.1162616312,2.2394121947909,0,3.506406667,2.28164,1.359072351,0.884356589,18.6460478,22.74616699,95.584077681057,138.886956185365,25.0009431818182,298.150943181818,95.5756480898014,138.878627171567,1.45307544282701,51.0195332043012,0.03798074243,1.9377597495314,0.304153792,187.501,1.7817,49.3227543367614,71.6696830993375,0.156961559385033,0.002243428941,0.11445869734684,0.0590675378485486,0.384958082628382,0.0570001297157039,0.0214791046721995,0.463437317016285
"one",6,"Soybean",70,30,0.8083,1.1249,0.2421,0.1168,1.551,46.97,1.714,40.265,4.9201,42.8961,0.0729554379,0.11371437,1.55868257765608,0.48244527054936,2.76223,2.723613333,1.918215278,1.891398148,13.27962289,20.45816387,92.357706079476,111.420081275824,26.7067964809091,299.856796480909,78.9205088651504,100.198232770735,1.26960956298371,24.0756114686122,0.05512989287,1.32728588104434,0.29977286,481.313,2.1753,59.4600680925303,75.4910710659389,0.225854026085271,0.003809613426,0.0917187726899848,0.0691025000716639,0.464078580234383,0.0600393451882825,0.0251281818442414,0.549246107266907
"one",8,"Soybean",630,30,0.5404,0.8677,0.2058,0.0039,1.8564,40.6632,2.7373,39.3724,5.1052,41.9536,0.0629106608,0.0836848656,1.3302175582934,0.0189504373177843,3.3539,3.52365,1.685376884,1.770678392,15.4362974833333,22.18308048,83.8453396592896,119.392648156831,24.9953759536364,298.145375953636,83.881602268864,119.427759001439,1.42376582911041,21.3120870897945,0.05570176505,1.18712086780087,0.358579249,348.844,1.6139,70.659698219486,100.602863820158,0.302057910635725,0.003456055276,0.0736557510292558,0.0620457048874073,0.55149032756672,0.0800111851976823,0.0225620745045118,0.654063587268914
"one",5,"Soybean",630,30,0.7476,1.1369,0.4037,0.0077,2.1539,41.6022,2.5598,38.6754,4.6475,42.4438,0.0806697866,0.1679480814,2.08192048694474,0.0190735694822888,3.86337,3.98804,1.848502392,1.90815311,11.5214893333333,19.98898242,77.9757270686671,112.150757573931,25.6647850436364,298.814785043636,73.3011538129347,107.545190353967,1.46716913390508,31.5452361931437,0.05571831376,1.75764736784289,0.393357214,353.456,2.2882,41.7041297099857,61.1870118668649,0.223797572366723,0.003756655502,0.118504585106863,0.0674222755229339,0.325495646516961,0.0486630812709684,0.0245171910992487,0.398675918887178
"one",3,"Cotton",210,30,0.4766,0.9248,0.1283,0,1.7791,40.3124,2.0906,37.2776,4.828,38.2641,0.0568957289,0.0517208092,0.909045550517589,0,4.007746667,1.471886667,1.864068217,0.68459845,14.49893728,19.14558692,80.2026175531321,114.939178772329,24.9781005863636,298.128100586364,80.3670508963721,115.099380534532,1.43217125987297,33.2715604558589,0.04617125071,1.53618955932038,0.285546291,267.14,1.5297,52.3158424094009,74.9252459347875,0.185879593613647,0.002548666667,0.0847981170929228,0.0552002951578697,0.408318770024592,0.0595893347448523,0.0200728346028617,0.487980939372306
"one",5,"Soybean",70,30,0.4045,0.6014,0.1592,0.024,1.505,41.5778,1.6166,38.9382,3.8839,42.1322,0.0322928816,0.0661918576,2.04973524567718,0.150753768844221,2.706986667,2.760133333,0.176927233,0.180400871,10.4929113093333,17.51133402,49.1649102937278,96.8480326280737,25.3912586509091,298.541258650909,47.4042141105734,94.4792230369318,1.99305536036422,23.1844366806788,0.04820253971,1.1175487297544,0.302719823,227.14,1.1651,42.418028716288,84.5414795090815,0.270878409988017,0.000357328105,0.00828445082459946,0.00741305555993079,0.331067541200297,0.0672372904411477,0.00269565656724756,0.401000488208692
"one",6,"Soybean",0,30,0.2246,0.3681,0.1533,0.053,1.704,45.89,1.3216,40.6503,4.6212,43.1706,0.0225911828,0.07034937,3.11401889059124,0.345727332028702,2.93534,2.9887,1.931144737,1.96625,15.6215709066667,20.21912258,94.4676019036391,113.335898535197,25.4400510263636,298.590051026364,90.6727346922473,110.224728377283,1.21563255758632,22.8983356282923,0.04734671635,1.08416100187985,0.302401225,145.327,0.746,83.634012416078,101.668228414563,0.278926491983809,0.003897394737,0.089243852763766,0.0823160514065935,0.652753267637682,0.0808584879545739,0.0299331096023976,0.763544865194653
"one",8,"Soybean",70,30,0.4225,0.6257,0.1288,0.0349,1.9621,40.8807,1.5758,40.2773,4.1318,43.3241,0.0350376124,0.0526543416,1.50279479659978,0.270962732919255,3.179716667,3.212776667,1.987322917,2.007985417,18.5762185933333,23.35530828,118.008472397431,141.736086357729,27.0953181809091,300.245318180909,97.3657714027278,124.511239763132,1.27879888352267,21.8736988184179,0.04461644814,0.97592674896192,0.336447018,206.711,1.177,99.7674994627358,127.582566924795,0.344746179319169,0.003995308333,0.0873921711627572,0.0895478797519538,0.778673166538425,0.101468606385438,0.0325628653643468,0.912704638288211
"one",3,"Cotton",70,30,0.9299,0.9578,0.3595,0,1.144,43.4889,0.7098,39.9425,3.3,39.8037,0.0423205102,0.1563425955,3.69425119785063,0,4.241323333,1.265166667,1.991231612,0.593974961,17.2172584166667,15.87366828,84.8438529120164,104.583811540946,25.1243005872727,298.274300587273,83.8643907261423,103.761662248196,1.23725530406616,36.4156273653293,0.03139855367,1.14339803025701,0.282094775,246.302,2.2472,73.3466286515216,90.7485053344658,0.246716163168998,0.002585206573,0.0941419192247679,0.0823352120027763,0.572461491914315,0.0721738446701548,0.0299400770919187,0.674575413676388
"one",2,"Cotton",0,30,0.7685,0.7934,0.3502,0,0.8822,43.2528,0.6193,42.3297,2.4406,39.2632,0.0272125053,0.1514713056,5.56623890120106,0,0.354493333,7.284673333,0.135821201,2.79106258,11.6308394933333,13.75367202,64.7410701029597,81.4006498346001,25.0683671554545,298.218367155455,64.3287351694309,81.0478386527901,1.2599010137433,49.1359228573637,0.02426471092,1.19226896392135,0.416303361,190.524,1.9121,53.9548852784483,67.9778146587203,0.349168999275789,0.00292688378,0.143815135626549,0.120623064072341,0.421111299734231,0.0540639233463132,0.0438629323899423,0.519038155470486
"three",3,"Cotton",630,80,0.3077,0.3538,0.0784,0,1.8203,40.5422,3.6177,33.7465,4.5877,31.229,0.0287900607,0.0317850848,1.10402979456032,0,5.755043333,2.121426667,2.676764341,0.986710078,10.0146139253333,17.55856037,69.9431201165358,100.90284948363,28.7164750727273,301.866475072727,50.0356702388221,80.6949927189102,1.61274931131631,35.2412611079226,0.03789759603,1.3355590770558,0.429235422,98.64,0.7399,37.4642133758127,60.4203843208493,0.321390067556005,0.003663474419,0.129105458562174,0.0966677257338426,0.292403616591709,0.0480533692187196,0.0351519002668518,0.375608886077281
"three",6,"Soybean",0,80,0.6479,1.5181,0.2236,0.0405,1.6064,46.43,1.9265,NA,3.3848,42.9233,0.0674583527,0.10381748,1.53898629072216,0.181127012522361,2.40931,2.505906667,2.677011111,2.784340741,6.55374925966667,9.400879998,35.8909364267844,48.2684499048613,25.1799205281818,298.329920528182,35.2930215907228,47.7205407252729,1.35212397733089,15.2623612505683,0.04084752859,0.623429737533497,0.266696509,218.922,2.3896,56.6110653148407,76.5451787944409,0.427789200520244,0.005461351852,0.0833531248816843,0.13370091265049,0.441842460993879,0.0608776951664129,0.0486185136910874,0.551338669851379
"three",1,"Cotton",70,80,0.2381,0.3966,0.0728,0,1.7094,42.4069,1.6603,39.1463,4.2683,36.4739,0.0221256953,0.0308722232,1.39531087188026,0,3.47103,3.883573333,1.4462625,1.618155556,11.30368728,11.09543015,59.6558176380586,68.8179391088431,25.0074442809091,298.157444280909,59.6143082342246,68.7853750359303,1.15384002722421,24.8858124945728,0.04027701956,1.0023263566104,0.411331283,152.721,0.7075,59.4759459741479,68.6257271219966,0.410376600682249,0.003064418056,0.0762605331465992,0.0760835357103568,0.464202505164081,0.054579219254626,0.0276667402583116,0.546448464677019
"three",8,"Soybean",630,80,0.6291,0.6411,0.2149,0.0048,1.4773,32.2722,2.0962,40.4041,4.544,41.2013,0.0454934959,0.0693529578,1.52445874795918,0.0223359702187064,2.802123333,2.89979,2.296822404,2.376877049,8.76849362766667,13.16658899,55.4628944369012,68.3874867174803,27.4897932545455,300.639793254545,44.175030843682,58.6846152477209,1.32845668982966,12.8053270160387,0.05587009416,0.715434826135672,0.296511354,305.578,1.4851,61.7457093643143,82.0265006733013,0.414449147802277,0.004673699454,0.0598482498831514,0.083652972565529,0.481917731623917,0.0652370845846068,0.0304192627511014,0.577574078959625
"three",4,"Cotton",630,80,0.2645,0.417,0.0607,0,2.1291,44.3447,3.6612,32.8754,4.5828,35.5103,0.0300865137,0.0269172329,0.894661081985049,0,4.165746667,4.7419,1.309983229,1.491163522,6.80652994733333,10.89338318,56.1821312108401,65.5236923064522,28.8492648090909,301.999264809091,39.736002873566,52.0158279688041,1.30903523774927,30.7365276334428,0.04259606485,1.30925512433795,0.462014869,131.883,0.7422,30.3500839026003,39.7293292971506,0.352883758414639,0.002801146751,0.08609752451744,0.0657606931735151,0.236878703630051,0.0315974178414699,0.0239129793358237,0.292389100807344
"three",4,"Cotton",210,80,0.3461,0.5376,0.1227,0,1.9865,42.1621,2.5791,35.3451,4.0256,32.839,0.0330053262,0.0517328967,1.56741055629985,0,4.604216667,5.13902,1.524575055,1.701662252,11.7713758166667,11.95819353,60.690174703421,76.4061336517392,24.9821862172727,298.132186217273,60.7913667099575,76.4927448767984,1.25828302630132,31.6181029142172,0.04473278663,1.41436585130706,0.487161833,156.298,1.0064,42.9813592104039,54.082714741811,0.344438344965554,0.003226237307,0.102007503198413,0.0721224307728758,0.335464267008031,0.0430129117689532,0.0262263384628639,0.404703517239848
"three",6,"Soybean",210,80,0.7986,1.0451,0.2022,0.0037,2.0429,46.42,1.878,38.7968,5.1364,42.2029,0.0728089682,0.09386124,1.28914393817766,0.0182987141444115,1.842046667,1.90943,1.485521505,1.539862903,7.26871869766667,9.864617995,40.0148337217748,51.2446372707088,25.0502202345455,298.200220234545,39.8274405530037,51.0813561631001,1.28256687986564,15.0628268156681,0.04920662153,0.741190818290513,0.18353604,595.985,2.0459,53.7343954757318,68.9179559467755,0.247623196983617,0.003025384409,0.0455708414035892,0.0614832783664187,0.419390403713029,0.0548116338572688,0.0223575557696068,0.496559593339904
"three",8,"Soybean",70,80,0.1967,0.2174,0.0534,0.002,1.3799,42.7079,1.9831,39.1045,4.6334,42.265,0.0147106359,0.0228060186,1.55030814133602,0.0374531835205993,2.16319,2.26729,1.802658333,1.889408333,9.57051262533333,12.4625399,49.2270442556615,67.4799738711432,26.3888739,299.5388739,43.2984557087999,61.8713851818153,1.42895131405901,12.6984126984127,0.05369713168,0.681868338793651,0.250027088,131.456,0.4675,63.4997304397544,90.7380232542796,0.366679421488236,0.003692066667,0.046883386247619,0.0687572418020821,0.495607652212717,0.0721655080917793,0.0250026333825753,0.592775793687071
"three",8,"Soybean",210,80,0.4584,0.4503,0.1089,0.009,1.7441,40.8432,2.1206,39.7988,5.0292,41.7233,0.0342666429,0.0444782448,1.29800415318771,0.0826446280991736,2.73005,2.786733333,2.333376068,2.381823362,7.49753912233333,10.92659843,49.0729638317324,56.4355207598933,27.62817566,300.77817566,38.6080130197072,48.035817704428,1.24419295237775,15.1671245425152,0.0597851414,0.90676868540568,0.309931648,275.159,1.0176,42.5775764438031,52.9747205407046,0.34179791714062,0.00471519943,0.0715160169976066,0.078869085521641,0.332312791756512,0.0421317049537957,0.0286796674624149,0.403124164172723
"three",7,"Soybean",0,80,0.4535,0.4343,0.1576,0.0395,1.1205,43.7875,1.4169,48.2197,3.4353,41.3795,0.0231110574,0.0690091,2.98597761260374,0.250634517766497,3.207606667,3.205963333,2.863934524,2.862467262,7.88330578266667,13.9782354,113.142044218821,88.7040511350899,28.6073674481818,301.757367448182,81.7034716092223,71.3736037964998,0.873568801799157,16.3239966402453,0.04159011094,0.678916831251989,0.33076689,255.815,1.0454,120.343859289146,105.128640963106,0.487197952347173,0.005726401786,0.0934777635153586,0.137686619645261,0.939269145671385,0.0836106134783242,0.0500678616891859,1.0729476208389
"three",3,"Cotton",0,80,0.4741,0.6824,0.1285,0,0.918,43.234,1.1482,39.0736,3.1817,36.197,0.028335167,0.05555569,1.96066216938125,0,4.50991,2.013466667,2.411716578,1.076720143,9.198715761,12.50151823,66.8424006084495,77.5005629578348,28.1285348972727,301.278534897273,50.3200817705532,64.0773030561828,1.27339425536626,31.6696648934867,0.03583991593,1.13503812731383,0.345700936,228.931,1.285,44.3333845442179,56.4538771995504,0.30457209117559,0.00348843672,0.110477621924534,0.0973338421555834,0.34601665985731,0.0448987379903531,0.0353941244202122,0.426309522267875
"three",1,"Cotton",210,80,0.1846,0.2116,0.7814,0,0.9534,42.8653,2.7152,35.4995,4.0642,32.7738,0.021061974,0.3349494542,15.9030418611285,0,3.663453333,4.493913333,1.592805797,1.953875362,8.446320227,10.00195364,40.096255049554,58.936500818085,25.0126416427273,298.162641642727,40.048890362076,58.8891525273728,1.47043156489393,24.6160548931388,0.03890783146,0.957757314992351,0.435291711,72.209,1.1776,41.8152800664287,61.4865077045567,0.454490614883454,0.003546681159,0.087305298098405,0.0911559710709202,0.326363161494078,0.0489012754537736,0.033147625843971,0.408412062791822
"three",5,"Soybean",210,80,0.4354,0.5367,0.0854,0.0063,2.376,40.3647,2.1164,37.9031,5.0939,42.7006,0.0385828709,0.0344714538,0.893439316357353,0.0737704918032787,2.52704,2.6222,1.885850746,1.956865672,8.95781065666667,12.5028273,69.6345671826843,72.0792267803396,27.5064583590909,300.656458359091,55.3802931853459,61.7918221348619,1.11577275201592,14.5125050647609,0.05308011657,0.770325460560222,0.272158562,300.85,1.0575,71.8920716252457,80.2152146054261,0.353303345058946,0.003842716418,0.0557674414786647,0.0723946491890683,0.561108851709235,0.0637965376705368,0.026325326977843,0.651230716357615
"three",5,"Soybean",0,80,0.2207,0.2885,0.067,0.0369,1.7355,38.8301,1.6021,38.2171,4.0064,42.3079,0.0162570837,0.026016167,1.60029729071272,0.550746268656716,2.343136667,2.405223333,2.09208631,2.147520833,11.9125809936667,16.99546485,72.9223230222939,58.5313677819859,26.5818020536364,299.731802053636,63.0234625830307,53.0377228045153,0.841555202312795,19.135364989098,0.05238682137,1.00244094753363,0.270407745,163.125,0.5762,62.8700002110762,52.9085757470377,0.26974930110876,0.004239607143,0.0811264300916921,0.0809288869247537,0.490692684574253,0.0420790988635217,0.0294286861544559,0.562200469592231
"three",2,"Cotton",70,80,0.1681,0.103,0.0987,0,1.5802,42.556,2.6374,34.7288,3.7924,35.275,0.0098992988,0.042002772,4.24300476716593,0,0.545316667,8.544693333,0.361136865,5.658737307,5.37107549466667,6.134250664,32.86629772509,44.8869674731258,25.2291492672727,298.379149267273,32.1708327731149,44.2394153229095,1.3751405080157,32.6607676299278,0.03269277773,1.06777121661641,0.537234634,31.517,0.3698,30.1289567207655,41.4315488509766,0.503136463729007,0.006019874172,0.196613711493096,0.184134680195007,0.23515283294256,0.0329512222839732,0.0669580655254571,0.33506212075199
"three",4,"Cotton",0,80,0.5142,0.5458,0.1983,0,0.9799,43.2232,0.7672,38.9076,3.0391,39.9706,0.0224754919,0.0857116056,3.8135586078096,0,3.57656,4.13754,1.648184332,1.906700461,10.689820732,11.36030954,51.5367948087628,71.097101428042,25.1139527854545,298.263952785455,50.9910593239859,70.5844939960477,1.38425235584084,31.6316357945955,0.02633722298,0.833089445144412,0.406005263,180.218,1.2583,61.2071844400176,84.7261892554793,0.48734894598217,0.003554884793,0.112446821063922,0.134975688048034,0.477714610263552,0.0673841932743839,0.0490820683811034,0.594180871919039
