"block","spp","rep","n.ppm","shade.cover","chlA","chlB","chlAmoles","chlBmoles","Aamb","TPU","Vcmax","Jmax","Tleaf","TleafK","vcmax25","jmax25","jv25","marea","nmass","narea","chlorophyll_area","tla","biomass","vcmax25_narea","jmax25_narea","chlorophyll_area_narea","chlorophyll_mmol.g","chlorophyll_mmol.m2","chlorophyll_mmol.m2_narea","propN_rubisco","propN_bioenergetics","propN_lightharvesting","propN_photosynthesis"
"three","Cotton",4,210,80,4.604216667,5.13902,1.524575055,1.701662252,11.7713758166667,11.95819353,60.690174703421,76.4061336517392,24.9821862172727,298.132186217273,60.7913667099575,76.4927448767984,1.25828302630132,31.6181029142172,0.04473278663,1.41436585130706,0.487161833,156.298,1.0064,42.9813592104039,54.082714741811,0.344438344965554,0.003226237307,0.102007503198413,0.0721224307728758,0.335464267008031,0.0430129117689532,0.0262263384628639,0.404703517239848
"three","Soybean",6,210,80,1.842046667,1.90943,1.485521505,1.539862903,7.26871869766667,9.864617995,40.0148337217748,51.2446372707088,25.0502202345455,298.200220234545,39.8274405530037,51.0813561631001,1.28256687986564,15.0628268156681,0.04920662153,0.741190818290513,0.18353604,595.985,2.0459,53.7343954757318,68.9179559467755,0.247623196983617,0.003025384409,0.0455708414035892,0.0614832783664187,0.419390403713029,0.0548116338572688,0.0223575557696068,0.496559593339904
"three","Soybean",6,630,80,2.046733333,2.115573333,2.177375887,2.250609929,9.85096638,10.76408252,47.6751050097198,59.9445608992762,25.1026680363636,298.252668036364,47.2199757322222,59.5549727387095,1.26122412845863,14.4721678767595,0.04868364831,0.70455793119544,0.237033409,507.752,2.9699,67.0207141832936,84.5281418344993,0.336428558256125,0.004427985816,0.064082554085062,0.0909542725270747,0.52308850094278,0.0672266827595114,0.0330742809189363,0.623389464621227
"three","Cotton",2,210,80,0.692603333,12.79356,0.314819697,5.815254545,8.32166403333333,10.4496824,47.8579123638986,68.7001115420853,25.1234190609091,298.273419060909,47.3093183919587,68.1638590354304,1.44081253656397,37.1167430432116,0.03902223168,1.44837814623923,0.790513677,50.219,0.5824,32.6636510739955,47.0621979573638,0.545792325749044,0.006130074242,0.227528390476124,0.157091841703709,0.254935813260452,0.0374293742105394,0.0571243060740758,0.349489493545068
"three","Soybean",8,70,0,2.840003333,2.930253333,1.471504318,1.518265976,13.0964436833333,18.63137075,90.2976240529782,104.158596055685,26.1669753663636,299.316975366364,81.0501428438584,96.8132747383522,1.19448617042984,20.2608507091836,0.04110348384,0.83279154970958,0.295002897,249.032,1.6183,97.3234453112823,116.251509482912,0.354233778071927,0.002989770294,0.0605752895814859,0.0727376371705625,0.759597621941715,0.0924568218194566,0.0264500498802046,0.878504493641377
"three","Cotton",3,0,0,3.814933333,1.742326667,1.557115646,0.711153741,12.7054847766667,14.36125122,61.5302185969631,86.4390782980481,25.12745865,298.27745865,60.8019746322254,85.7423989093506,1.41019102468272,50.0613308873901,0.02264749581,1.13376378151519,0.306185124,186.517,2.2711,53.6284326801903,75.6263344334058,0.270060773674395,0.002268269388,0.113552584374406,0.1001554170505,0.418563377016119,0.0601469224672375,0.0364201516547273,0.515130451138084
"three","Soybean",5,210,0,3.325673333,3.42636,1.787996416,1.842129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8098740205689,0.04293805897,1.23704006961346,0.361071301,301.941,2.0046,NA,NA,0.291883270291175,0.003630125448,0.104583456835741,0.0845433057543728,NA,NA,0.0307430202743174,NA
"three","Soybean",6,0,0,3.78848,3.814656667,2.004486772,2.018336861,18.0301535033333,24.61784177,108.063830406222,134.325839201969,25.2516604090909,298.401660409091,105.555599842584,132.199729105819,1.25241796079953,29.1294430689463,0.05776947349,1.68279258914996,0.412541328,256.637,1.4385,62.7264468141636,78.5597286071948,0.245152807695921,0.004022823633,0.117182611993885,0.0696358022666825,0.489572267817862,0.0624799012273293,0.0253221099151573,0.577374278960349
"three","Cotton",3,210,0,3.899136667,1.505326667,1.979257191,0.764125212,18.7419773533333,24.52097175,130.815762882066,150.85711327085,27.6553750718182,300.805375071818,102.671048949774,128.199384034288,1.24864200128122,35.3837054594232,0.05030684531,1.78004259704181,0.298095054,330.355,2.9532,57.6789842672303,72.0204023473024,0.167465123865796,0.002743382403,0.0970710349103168,0.0545329842508465,0.450177438183261,0.0572790627563327,0.0198301760912169,0.52728667703081
"three","Cotton",1,70,0,3.988396667,3.308783333,1.262150844,1.047083333,17.239873238,18.64835234,103.608631534317,126.544466095222,25.0195159090909,298.169515909091,103.419759079919,126.387567536895,1.22208336841345,47.1613239286447,0.03913153829,1.84549515312085,0.388561235,478.719,4.0602,56.039030449378,68.4843670941997,0.210545790024383,0.002309234177,0.108906541048594,0.059012098116013,0.437377798629292,0.0544667931970157,0.0214589447694593,0.513303536595767
"three","Soybean",6,630,0,4.173583333,4.208696667,2.055952381,2.073249589,17.27147229,23.03388501,104.88358953263,126.490615363503,26.0973416418182,299.247341641818,94.7451906387248,118.077023906609,1.24625876111065,36.7902482155195,0.0406471947,1.49542038227755,0.406906796,696.079,5.7651,63.3568939955374,78.9590842186971,0.27210194592926,0.00412920197,0.151914365408312,0.101586394841659,0.494492831184682,0.0627975156030867,0.0369405072151488,0.594230854002918
"three","Soybean",7,70,0,4.540383333,4.569793333,2.536527002,2.552957169,16.0604561033333,23.02916647,121.739701250668,126.883705422182,26.6939085036364,299.843908503636,104.149258140508,114.193672796101,1.09644249834254,25.0398853447688,0.04322399514,1.08232388244845,0.468630487,370.076,2.1592,96.2274415537249,105.507856426277,0.432985444190568,0.005089484171,0.127440100105856,0.117746731983368,0.751043446272975,0.0839122100482574,0.0428169934484976,0.87777264976973
"three","Soybean",5,630,0,2.73823,2.83654,1.448798942,1.500814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4548702383178,0.04877147296,1.29024298848843,0.302155556,298.386,1.8351,NA,NA,0.234185001349232,0.002949613757,0.0780316491945921,0.0604782586619668,NA,NA,0.021992094058897,NA
"three","Soybean",8,0,0,4.15803,4.26315,2.165640625,2.220390625,17.4061843966667,25.45130386,119.316283601503,138.278510089844,26.5708266863636,299.720826686364,103.222542275611,125.38374888947,1.21469347804559,24.3697849983687,0.05160036327,1.25748975872762,0.425527034,268.025,1.674,82.0861892187938,99.7095586816851,0.338394035455656,0.00438603125,0.106886638558627,0.0850000072102206,0.640672696341806,0.0793007242807829,0.0309090935309893,0.750882514153578
"three","Soybean",5,0,0,4.123033333,4.265943333,2.290574074,2.369968519,18.6345666866667,28.79403546,158.535821561532,171.029297968568,29.4874906163636,302.637490616364,106.226959838747,131.138470034513,1.23451212605144,30.60913318285,0.05204772527,1.59313575465382,0.458163663,379.358,2.1825,66.6779083505222,82.3146863984665,0.287586077747378,0.004660542593,0.142655168933482,0.0895436365148182,0.520412943223588,0.0654662836406968,0.0325613223690248,0.618440549233309
"three","Cotton",4,210,0,4.95097,5.452633333,1.695537671,1.867340183,14.8701656866667,21.28859345,100.304373575544,123.573123664793,26.9798249263636,300.129824926364,83.6228001616555,109.310189339234,1.30718164337861,44.2017680741707,0.04262057944,1.88390496759365,0.517849842,342.582,3.3581,44.3880140453521,58.0231971461161,0.274881085249996,0.003562877854,0.157485500579107,0.0835952467285367,0.346443036451529,0.0461468450929854,0.0303982715376497,0.422988153082164
"three","Soybean",6,210,0,4.062826667,4.150563333,1.953282051,1.995463141,12.9448558,20.79010891,84.026320901037,109.032382248743,25.5145826963636,298.664582696364,80.0951780046577,105.543756471504,1.31772922042032,35.3807843935609,0.04774393967,1.68921803556345,0.41128643,495.153,4.0041,47.4155356611152,62.4808368425331,0.243477408683251,0.003948745192,0.139709702263262,0.08270673135257,0.370072473452607,0.0496920824923117,0.0300751750372982,0.449839730982216
"three","Soybean",7,210,0,4.180286667,4.135683333,2.009753205,1.988309295,11.43847175,20.63806794,99.1243170759475,121.593182593756,28.2871862172727,301.437186217273,73.5958626264676,99.624739308243,1.35367309727564,34.7291252508608,0.04436422865,1.54073085344367,0.419363086,474.422,3.6051,47.7668519858443,64.660702474785,0.272184518835775,0.0039980625,0.138849213323269,0.0901190581164314,0.372814454523663,0.0514257670633589,0.0327705665877932,0.457010788174815
"three","Soybean",5,70,0,2.959343333,3.115226667,1.565790123,1.648268078,11.4811268566667,15.9178139,69.5759164678058,89.2603526966433,29.1232909081818,302.273290908182,48.0729235734798,69.7996288874692,1.45195306835832,37.1294540358467,0.04395756007,1.63212020614704,0.336354928,227.016,1.2319,29.4542787917356,42.7662304679421,0.206084654018246,0.003214058201,0.119336226242566,0.0731173021405599,0.229887053984278,0.0340127174937504,0.0265881098692945,0.290487881347323
"three","Cotton",2,630,0,0.436383333,14.24798,0.15926399,5.199992701,15.8707618006667,23.85415471,101.575714875159,131.706902127611,24.9599032263636,298.109903226364,101.957396376706,132.043279816357,1.29508289254947,64.1704204143382,0.04013668795,2.5755881397906,0.774083465,245.507,3.943,39.5860637815312,51.2672339868331,0.300546291948267,0.005359256691,0.343905754969825,0.13352513534939,0.308964400246097,0.0407737115757087,0.0485545946725056,0.398292706494311
"three","Soybean",7,630,0,4.674136667,4.681596667,2.174017054,2.177486822,11.5269850466667,21.06659092,88.1104574734408,120.065971554047,27.3654985345455,300.515498534545,70.9599013184881,103.790841538921,1.462668910334,34.3025014006612,0.04200201239,1.44077408883856,0.473468286,562.525,4.2357,49.2512336723728,72.0382482881747,0.328620766897378,0.004351503876,0.149267467801473,0.103602271138704,0.384399872564861,0.0572932559395676,0.037673553141347,0.479366681645775
"three","Soybean",8,630,0,3.518023333,3.584863333,1.69952818,1.731818035,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0129906968223,0.05059555522,1.26554615201842,0.350413748,533.803,4.0985,NA,NA,0.276887371860066,0.003431346216,0.0858282309783845,0.0678191236577955,NA,NA,0.0246614995119256,NA
"three","Cotton",4,630,0,5.09572,5.67457,2.022111111,2.251813492,17.16850332,19.93539384,96.5087918753529,119.130384949319,24.9785862172727,298.128586217273,96.7022636326023,119.292742880352,1.23360858783593,49.4579540046537,0.03662906378,1.81159855166477,0.555742518,385.001,4.0471,53.3795213866437,65.8494359971354,0.306769133530881,0.004273924603,0.211379566434532,0.116681240576332,0.416620654725024,0.0523711872471968,0.0424295420277572,0.511421383999978
"three","Soybean",7,0,0,3.370456667,3.3026,2.093451346,2.051304348,13.9831010333333,20.46198371,79.2123201781525,102.435279019123,25.4994909081818,298.649490908182,75.6121307095219,99.2517680517716,1.31264344914529,20.0086822674529,0.04498508405,0.900092253531113,0.350107905,161.802,0.7704,84.0048677376027,110.268439332081,0.388968912493699,0.004144755694,0.0829310997574623,0.0921362220729251,0.655647748195923,0.087698383384298,0.0335040807537909,0.776850212334012
"three","Cotton",1,630,0,4.378136667,4.46898,1.536188304,1.568063158,22.54451736,24.95784625,157.576495614778,153.017032144233,24.9782761363636,298.128276136364,157.896969900016,153.228595404204,0.970434046335605,53.7961783510145,0.04794026468,2.57900302892012,0.486907907,381.688,3.9062,61.224034299072,59.4138873378383,0.18879695042618,0.003104251462,0.16699686529615,0.0647524890135838,0.477846121358611,0.0472528848840732,0.0235463596413032,0.548645365883987
"three","Soybean",6,70,0,NA,NA,NA,NA,13.64511232,23.21512907,81.2409523821662,132.863815408575,26.7277002936364,299.877700293636,69.2898093201927,119.330868662851,1.7221994090273,37.0512049786955,0.04616211817,1.71036210256743,NA,412.434,3.8197,40.5117777201573,69.7693596483004,NA,NA,NA,NA,0.31618948464513,0.0554887698418117,NA,NA
"three","Cotton",2,0,0,0.49537,13.4139,0.170817241,4.625482759,19.1105632366667,19.95255199,116.688276267205,131.932353946348,24.9874753645455,298.137475364545,116.82502968109,132.037479101017,1.13021566920594,55.2366691703865,0.03235498697,1.78718171127406,0.707131164,223.096,2.846,65.3682996777127,73.8802765651003,0.395668308118426,0.0047963,0.264931636341925,0.148239898982101,0.510191607240685,0.0587582526604157,0.0539054178116732,0.622855277712774
"three","Cotton",1,0,0,2.312188667,2.353380667,0.843864477,0.858898054,21.9718366233333,19.94133229,131.913680225829,139.634693792856,24.9792545454545,298.129254545455,132.169865521416,139.819051493629,1.05787390296598,48.4188260291744,0.0299388666,1.44960477341606,0.254949144,194.765,2.3518,91.1764833734317,96.4532223249646,0.175874934103039,0.00170276253,0.0824457627090668,0.0568746490222846,0.711621333646296,0.0767109040568847,0.020681690553558,0.809013928256739
"three","Cotton",4,70,0,4.55809,5.08582,1.428868339,1.59430094,19.0338868833333,19.04711035,100.349210304631,122.564671579947,24.9790489718182,298.129048971818,100.546028659516,122.728096961539,1.22061605612628,57.5451355212916,0.02769092982,1.59347830920248,0.480993017,204.085,2.9117,63.0984608192368,77.0189943928156,0.301850997420061,0.003023169279,0.17396868586386,0.109175433929145,0.492475791759897,0.0612545288483931,0.0397001577924164,0.593430478400706
"three","Cotton",3,70,0,0.806683333,10.77983333,0.341814972,4.567725989,16.3852192033333,18.18988964,107.829953577789,119.187015019846,24.9966926681818,298.146692668182,107.863307262359,119.212083236272,1.10521442612833,48.5592779093582,0.03323938726,1.61408064349512,0.64656901,244.653,2.6693,66.8264672506031,73.8575756525588,0.400580362948857,0.00490954096,0.238403763884017,0.147702510927694,0.52157242732178,0.0587401982348403,0.0537100039737069,0.634022629530328
"three","Cotton",2,210,0,0.3799,11.89832,0.145555556,4.558743295,21.67974817,26.53316957,146.318850519887,166.2961503818,25.1023190627273,298.252319062727,144.926742349688,165.219025554892,1.14001752110209,50.9598002947801,0.04420341751,2.25259732865639,0.623576435,233.491,2.7343,64.3376161846614,73.3460097164553,0.27682552361542,0.004704298851,0.239730129973924,0.106423872089432,0.502147248270528,0.0583333410609971,0.0386995898507026,0.599180179182228
"three","Soybean",8,210,0,2.680436667,2.704453333,1.786957778,1.802968889,13.3296980633333,18.77231655,77.0971036927854,102.883947259731,25.3392510263636,298.489251026364,74.6963045263621,100.697058889114,1.3480862209666,20.1998916231375,0.0461783194,0.932797047218626,0.291390152,290.289,1.6263,80.0777669152022,107.951734184159,0.312383227272057,0.003589926667,0.0725161296084111,0.0777405222546925,0.624997205191822,0.0858558679965636,0.0282692808198882,0.739122354008274
"three","Cotton",1,210,0,3.38519,2.136266667,1.376093496,0.868401084,20.83036238,18.89273767,122.236239466396,124.368059842827,24.9854809090909,298.135480909091,122.402325343256,124.48294821366,1.01699822993206,38.7314971456107,0.04346198368,1.6833476968445,0.302379883,451.327,3.7778,72.7136322298148,73.9496352696527,0.1796300809196,0.00224449458,0.0869326354186086,0.0516427090978099,0.567521032037579,0.0588134148292078,0.0187791669446581,0.645113613811444
"three","Cotton",4,0,0,3.624563333,4.15114,1.108429154,1.269461774,12.3063663533333,18.12785086,66.993644188552,98.0557803345692,26.5409032263636,299.690903226364,58.1151902570637,89.0741992347982,1.5327180181428,54.4206701651713,0.02689672142,1.46373760492232,0.37801183,104.403,1.3725,39.7032842919602,60.8539392137333,0.258251088671088,0.002377890928,0.129406417881441,0.0884082074862788,0.309879292034812,0.0483981828702466,0.0321484390859196,0.390425913990978
"three","Cotton",2,70,0,0.49063,10.04082667,0.187263359,3.83237659,14.9459357166667,22.90877569,84.0427353281248,126.070050982505,25.1272222863636,298.277222286364,83.0498751108669,125.055828811552,1.5057918948657,67.4320558347888,0.0259884362,1.75245368089725,0.584431558,277.247,3.9016,47.3906249370003,71.3604189227551,0.333493298208472,0.004019639949,0.271052585476716,0.154670327912997,0.369878048288783,0.0567541666052325,0.0562437556047262,0.482875970498741
"three","Cotton",3,630,0,0.742083333,12.92998,0.302891156,5.277542857,21.93818664,21.53513515,119.795376668527,150.927006829791,25.0330809390909,298.183080939091,119.425480964627,150.609994351963,1.2611211035991,46.3794056575449,0.03872332817,1.79596494560666,0.7018513,400.402,3.9033,66.4965545439895,83.8602082520537,0.390793429302107,0.005580434014,0.258817212880467,0.144110392306705,0.518997498879918,0.0666954637113107,0.0524037790206202,0.638096741611849
"three","Soybean",5,70,30,4.271603333,4.38161,2.866847875,2.940677852,15.31007499,25.14627492,175.620214018031,148.173470798997,28.7569674490909,301.906967449091,125.198158644971,118.23160489833,0.944355781091026,26.6969610895378,0.05300439343,1.41505622897526,0.516609751,540.507,3.2664,88.4757482291963,83.5525843265956,0.365080722886972,0.005807525727,0.155043288360208,0.109566874577476,0.690542425203483,0.0664508051207257,0.0398424998463549,0.796835730170564
"three","Soybean",6,0,30,2.867893333,2.92344,1.686996078,1.719670588,14.1998205233333,20.60857839,87.8547709042278,111.750863210159,25.0851105581818,298.235110558182,87.1588278266495,111.14832325152,1.27523884869795,23.7331622807749,0.0484212237,1.1491887599058,0.316812546,395.726,1.4731,75.8437872589302,96.7189439449706,0.275683644892218,0.003406666667,0.0808509728444175,0.0703548239116477,0.591951510313601,0.076922237024377,0.0255835723315082,0.694457319669487
"three","Cotton",1,0,30,3.236743333,1.2481,1.444974702,0.5571875,7.175791803,9.708186707,37.4080241984401,57.8445931090776,24.9348636354545,298.084863635454,37.6366819694259,58.0848449417184,1.54330408267401,39.8659131220805,0.0211175645,0.841870991706931,0.248467775,200.771,1.6294,44.7059969284793,68.9949475797341,0.295137589307146,0.002002162202,0.0798180244012453,0.0948102799449245,0.348924854075936,0.0548728666250987,0.034476465434518,0.438274186135553
"three","Soybean",7,210,30,3.922903333,3.895213333,2.580857456,2.562640351,15.0538175366667,22.18953804,87.8489572863446,119.005027865577,26.5743759527273,299.724375952727,75.9751184615311,107.884228340265,1.41999421027412,24.3478260878034,0.04415650234,1.07511483962,0.417634437,802.006,4.8261,70.6669796208787,100.346701919207,0.388455652930632,0.005143497807,0.125232990087834,0.11648336110038,0.551547158016614,0.079807455238919,0.0423575858546837,0.673712199110217
"three","Cotton",4,0,30,3.60217,4.093293333,1.295744604,1.472407674,9.15378333766667,13.56129447,42.404701491067,68.9771160923517,25.8589384154545,299.008938415455,39.1545664399736,65.348146836571,1.66897894110905,40.6466777496879,0.02129770999,0.865681154769839,0.393026728,147.514,1.5624,45.229777989546,75.4875469755898,0.454008644908639,0.002768152278,0.11251619360593,0.129974174655385,0.353012901381822,0.0600365424187105,0.0472633362383219,0.460312780038855
"three","Cotton",2,210,30,0.625293333,12.91361333,0.250117333,5.165445333,23.85995963,23.65615203,132.377532087611,158.505497612535,24.9928785927273,298.142878592727,132.465717641411,158.577293353169,1.197119497608,49.284668254186,0.03692831677,1.81999984119494,0.725557699,209.423,2.1715,72.7833676921858,87.1303885658875,0.39865811115875,0.005415562667,0.26690420945285,0.146650677330615,0.56806530881706,0.0692962942720363,0.0533275190293145,0.69068912211841
"three","Cotton",3,0,30,3.53898,1.577193333,1.552184211,0.691751462,12.8474491766667,13.1468124,68.9909353113935,84.049503971949,25.1319175954545,298.281917595455,68.1460300643071,83.3485211751444,1.22308696627656,40.0629560669516,0.02425489167,0.971722659383879,0.29118801,200.819,1.9133,70.1290943524103,85.7739812592119,0.299661644387945,0.002243935673,0.0898986962844644,0.0925147678880563,0.547349029091983,0.0682175202481484,0.033641733777475,0.649208283117606
"three","Soybean",8,0,30,3.205596667,3.299703333,1.966623722,2.024357873,11.16656266,18.13857039,60.757240894098,99.4589037665241,26.1390724345455,299.289072434545,54.6746352986974,92.6043213911825,1.69373459713574,23.9624015350775,0.05712793747,1.36892257652694,0.351637838,409.531,1.9484,39.9399032759115,67.6475959846662,0.25687196926223,0.003990981595,0.0956335034984939,0.0698604180677066,0.311726074348577,0.0538012947641616,0.0254037883882569,0.390931157500996
"three","Soybean",6,210,30,3.384403333,3.41892,1.735591453,1.753292308,18.3755404266667,31.76553818,132.302000891573,184.044519411551,29.3624346054545,302.512434605455,89.5844623564343,142.066528310326,1.58583893426829,30.8275484092607,0.04987779772,1.53761022376061,0.336465051,501.699,2.847,58.2621401523547,92.3943702474001,0.218823370058694,0.003488883761,0.107553733036511,0.069948632868388,0.454728898750085,0.0734828292990075,0.0254358664975956,0.553647594546689
"three","Soybean",7,630,30,3.483226667,3.506446667,1.935125926,1.948025926,14.86447898,23.77042685,79.7206649983562,128.092614834687,26.4337604109091,299.583760410909,69.833275241527,117.123853603732,1.67719261625127,27.7718042478294,0.04626830234,1.28495423546587,0.377208491,557.283,3.5654,54.3468968108491,91.1502140473256,0.293557918709253,0.003883151852,0.10784213309834,0.0839268279926261,0.424170901938334,0.0724933305078304,0.0305188465427731,0.527183078988938
"three","Cotton",2,630,30,0.43753,9.929466667,0.176423387,4.003817204,17.0905051933333,18.12003725,101.138872684941,114.801978790855,24.9948950163636,298.144895016364,101.187165424972,114.839251786108,1.1349191501096,34.0035581194003,0.04555645558,1.54908158502841,0.465723121,467.916,3.4558,65.3207464364222,74.133766030149,0.300644669397099,0.004180240591,0.142143053889145,0.091759565966655,0.509820459991588,0.0589598571850138,0.0333671148969655,0.602147432073567
"three","Soybean",8,630,30,2.956793333,2.94662,2.239994949,2.232287879,15.5565959966667,22.43088732,88.6544576298097,116.309846754797,25.8960958945455,299.046095894545,81.5797936622541,109.936298486791,1.34759225969527,18.897105977742,0.05851615365,1.10578595693388,0.334281616,696.89,3.0685,73.7753931045192,99.4191487036256,0.302302280024332,0.004472282828,0.0845132025631515,0.0764281749403739,0.575807946181614,0.0790697562381701,0.0277920636146814,0.682669766034465
"three","Soybean",5,0,30,4.214816667,4.32238,2.650828092,2.718477987,17.41624722,27.86962317,131.339923440056,161.762127745035,28.5714181818182,301.721418181818,95.1395642749711,130.421066260845,1.37083943209897,27.0064301059685,0.05441830273,1.46964408916318,0.516154575,191.779,1.1293,64.736465771889,88.7432999748309,0.351210595004605,0.00536930608,0.145005789367072,0.0986672830764342,0.505260220658646,0.0705790704132714,0.0358790120277942,0.611718303099712
"three","Cotton",3,630,30,5.315093333,1.362033333,2.739738832,0.702079038,13.901704524,16.99563513,97.8792545191467,104.356463977485,25.0112439872727,298.161243987273,97.7764075294609,104.281890831994,1.06653428436274,35.141147504344,0.04671608342,1.64165677828746,0.344004465,284.499,2.1252,59.5595917628162,63.5223465776923,0.209547129186686,0.003441817869,0.120949429417616,0.0736752231144124,0.464855350343931,0.0505204130699977,0.0267909902234227,0.542166753637351
"three","Soybean",7,70,30,3.48088,3.496083333,1.944625698,1.953119181,14.2583283666667,21.60866854,100.792750058115,116.06458862603,26.9635774190909,300.113577419091,84.1530341624322,102.768631202583,1.22121124003941,24.0413404600858,0.05111911377,1.22897201816243,0.365668938,279.202,3.5969,68.4743288852569,83.6216200888312,0.297540491236531,0.003897744879,0.0937070116625949,0.0762482874123582,0.534433786421518,0.0665057104479475,0.0277266499681303,0.628666146837595
"three","Cotton",4,630,30,4.666836667,5.237693333,1.822983073,2.045973958,19.7107825866667,16.87795384,111.274025964777,116.759552421678,25.03556686,298.18556686,110.90467296401,116.495905503278,1.05041476062134,38.4077981816893,0.04531860369,1.74058778440148,0.507144393,437.031,3.7298,63.7167938083317,66.9290607157379,0.291363870035654,0.003868957031,0.148598120820276,0.0853723794639711,0.49730180533332,0.0532298313257444,0.0310445016232622,0.581576138282327
"three","Soybean",8,210,30,3.415043333,3.499503333,2.161419831,2.214875527,13.6900738633333,19.74839563,81.4187029366616,108.8130913665,25.5855618772727,298.735561877273,77.1008450010458,104.863480894117,1.3600821222218,25.2813260328138,0.05405141251,1.36649138219942,0.379294935,481.641,2.1711,56.4224890148587,76.7392186003653,0.277568479348556,0.004376295359,0.110638549786769,0.0809654208054294,0.440370645969629,0.0610320183562109,0.0294419712019743,0.530844635527814
"three","Soybean",5,210,30,5.13755,5.30517,3.17132716,3.274796296,21.2450447366667,28.43822153,123.703437407766,166.939371700151,27.2662818181818,300.416281818182,100.512062153353,145.163120594403,1.44423582090003,27.9773336170526,0.04515414937,1.26329270111872,0.626437912,548.626,3.3931,79.5635580450552,114.908540566927,0.495877092810918,0.006446123457,0.180345346493197,0.142758163910463,0.620983867668723,0.0913887355784558,0.0519120596038048,0.764284662850984
"three","Soybean",5,630,30,4.575113333,4.67528,3.267938095,3.339485714,16.80930654,24.90424443,103.706040215331,143.880768558299,28.0148319663636,301.164831966364,78.8535994784623,119.741431548961,1.51852841646965,23.8380041003269,0.0523874409,1.24881203097983,0.509944506,466.792,2.3119,63.142889019569,95.8842712742048,0.408343684517429,0.00660742381,0.157507795875378,0.126126103823483,0.492822548445417,0.0762584075159102,0.045864037753994,0.614944993715321
"three","Cotton",3,210,30,3.708193333,1.25726,1.808874797,0.613297561,18.6168260266667,20.08687361,108.819591592639,123.021496121589,26.8891211145455,300.039121114545,91.4667947443876,109.418034318482,1.19625963306423,31.7243064877446,0.04865526823,1.54355464157194,0.296268099,264.748,1.8967,59.25724446738,70.8870495229452,0.191938847528121,0.002422172358,0.0768417382513349,0.0497823246302963,0.462495566574673,0.0563776877926331,0.0181026635019259,0.536975917869232
"three","Soybean",6,70,30,3.068423333,3.13175,1.649689964,1.683736559,14.4072837366667,20.48443864,90.0880049472676,116.970043875359,25.1081011727273,298.258101172727,89.1827389864343,116.169798103253,1.30260406243997,26.64802401463,0.06137642664,1.6355604910349,0.306787399,425.353,1.6843,54.5273253268695,71.0275154847661,0.187573251299242,0.003333426523,0.0888292300359087,0.0543111859957574,0.425579124502396,0.0564894027842194,0.0197495221802754,0.501818049466891
"three","Cotton",4,70,30,4.388133333,4.985163333,1.668491762,1.895499366,16.6980400533333,17.19445319,82.2190437775485,105.858780114617,24.9898548390909,298.139854839091,82.2970843816669,105.927097505833,1.2871306231771,46.9994870861375,0.02696702592,1.26743638647858,0.481669921,248.974,2.6288,64.931924994137,83.5758690817924,0.380034790020716,0.003563991128,0.167505754995545,0.13216107473523,0.506785756051801,0.0664693238863908,0.0480585726309927,0.621313652569184
"three","Cotton",2,70,30,0.452816667,9.983293333,0.169594257,3.739061174,17.6480767866667,18.29128731,94.7502228836671,113.899974690411,24.9556067445455,298.105606744545,95.1444997198824,114.222104339755,1.20051190217028,49.8674920502566,0.02672398338,1.33265802875334,0.536560925,205.898,2.7638,71.3945345820542,85.7099885156634,0.40262461443461,0.003908655431,0.194914843632585,0.146260210366887,0.557225635762374,0.0681666257202896,0.0531855310425045,0.678577792525168
"three","Cotton",1,630,30,4.628166667,1.434293333,1.961087571,0.607751412,19.0326127033333,19.20869401,106.571255878046,121.216370758718,24.9622756590909,298.112275659091,106.947965828326,121.507608400665,1.13613762973023,35.1392598260899,0.04757757766,1.67184086329071,0.379140713,197.464,1.2924,63.9701829143111,72.6789319896749,0.226780384021558,0.002568838983,0.0902671004750255,0.053992639166237,0.499279476404379,0.0578028026895041,0.0196336869695407,0.576715966063424
"three","Soybean",8,70,30,3.203183333,3.31641,1.694805996,1.754714286,13.1054229166667,20.07810258,68.4203149087104,100.609701352738,26.1472956,299.2972956,61.5241495444192,93.6282709052978,1.52181333018996,23.8751147868366,0.04679171221,1.11715750008637,0.326632933,533.874,3.17,55.0720462778638,83.8093741464914,0.292378588493338,0.003449520282,0.0823576926922708,0.0737207535069168,0.429830605095522,0.066655034474209,0.0268075467297879,0.523293186299519
"three","Soybean",6,630,30,2.20945,2.26635,1.220690608,1.252127072,16.47150209,24.96317955,122.035397381761,142.826531564519,27.8765595309091,301.026559530909,93.925792231683,119.819190068035,1.27567931258414,30.3142751077972,0.04997271933,1.51488676165436,0.239347594,640.928,3.1147,62.0018569104861,79.0944862025093,0.157997020013969,0.00247281768,0.0749616754429449,0.0494833523801355,0.483916931984282,0.0629052031260015,0.0179939463200493,0.564816081430332
"three","Cotton",1,210,30,3.418696667,1.05284,1.717938023,0.529065327,14.4615543766667,14.14365117,84.2751167843389,93.366219691871,24.9860950154545,298.136095015455,84.3847768659646,93.4488190195691,1.10741323838542,34.4300639302316,0.03996872453,1.37612574077772,0.25952041,320.832,2.2303,61.3205424224349,67.9071804635792,0.188587715722353,0.00224700335,0.0773644689919446,0.0562190406729999,0.478599355492174,0.0540077467579526,0.0204432875174545,0.553050389767582
